"County","month","year","spi1"
"Phelps ",8,2007,0.225256010890007
"Pierce ",8,2007,2.10030031204224
"Platte ",8,2007,2.35569453239441
"Polk ",8,2007,1.864985704422
"Red Willow ",8,2007,0.160267174243927
"Richardson ",8,2007,1.8927321434021
"Rock ",8,2007,1.26077973842621
"Saline ",8,2007,1.57803404331207
"Sarpy ",8,2007,1.72517037391663
"Saunders ",8,2007,2.05464696884155
"Scotts Bluff ",8,2007,-0.388670891523361
"Seward ",8,2007,1.79607498645782
"Sheridan ",8,2007,0.80962198972702
"Sherman ",8,2007,0.929355800151825
"Sioux ",8,2007,-0.380484193563461
"Stanton ",8,2007,2.54148411750793
"Thayer ",8,2007,1.44564199447632
"Thomas ",8,2007,-0.053238108754158
"Thurston ",8,2007,2.32143259048462
"Valley ",8,2007,1.0621292591095
"Washington ",8,2007,2.07970786094666
"Wayne ",8,2007,2.30607795715332
"Webster ",8,2007,0.865225851535797
"Wheeler ",8,2007,1.76825058460236
"York ",8,2007,1.61256146430969
"Adams ",9,2007,-0.223546028137207
"Antelope ",9,2007,0.164545506238937
"Arthur ",9,2007,-0.427157014608383
"Banner ",9,2007,-0.421253472566605
"Blaine ",9,2007,-0.547289073467255
"Boone ",9,2007,0.339059174060822
"Box Butte ",9,2007,-0.989256024360657
"Boyd ",9,2007,-0.745523631572723
"Brown ",9,2007,-0.822579503059387
"Buffalo ",9,2007,0.21768556535244
"Burt ",9,2007,0.0766820088028908
"Butler ",9,2007,-0.251302748918533
"Cass ",9,2007,0.0514226034283638
"Cedar ",9,2007,-0.0600499361753464
"Chase ",9,2007,-0.155624195933342
"Cherry ",9,2007,-0.324774503707886
"Cheyenne ",9,2007,-0.388422936201096
"Clay ",9,2007,-0.274917751550674
"Colfax ",9,2007,0.0415869057178497
"Cuming ",9,2007,0.293156653642654
"Custer ",9,2007,0.0162931531667709
"Dakota ",9,2007,0.349178612232208
"Dawes ",9,2007,-0.653559446334839
"Dawson ",9,2007,0.389070481061935
"Deuel ",9,2007,-0.0927178710699081
"Dixon ",9,2007,0.223618820309639
"Dodge ",9,2007,-0.202024206519127
"Douglas ",9,2007,-0.509343981742859
"Dundy ",9,2007,-0.198651149868965
"Fillmore ",9,2007,0.116623975336552
"Franklin ",9,2007,0.118754804134369
"Frontier ",9,2007,0.249602168798447
"Furnas ",9,2007,0.226048067212105
"Gage ",9,2007,0.323170483112335
"Garden ",9,2007,-0.231673330068588
"Garfield ",9,2007,-0.0590406879782677
"Gosper ",9,2007,0.295391589403152
"Grant ",9,2007,-0.484048008918762
"Greeley ",9,2007,0.287167131900787
"Hall ",9,2007,-0.140561237931252
"Hamilton ",9,2007,-0.16887891292572
"Harlan ",9,2007,0.163442432880402
"Hayes ",9,2007,-0.0857944190502167
"Hitchcock ",9,2007,-0.0354232229292393
"Holt ",9,2007,-0.487815201282501
"Hooker ",9,2007,-0.696086645126343
"Howard ",9,2007,0.207593977451324
"Jefferson ",9,2007,0.523737132549286
"Johnson ",9,2007,-0.0466976575553417
"Kearney ",9,2007,0.0357301011681557
"Keith ",9,2007,-0.238473936915398
"Keya Paha ",9,2007,-0.637879312038422
"Kimball ",9,2007,-0.353164166212082
"Knox ",9,2007,-0.37853530049324
"Lancaster ",9,2007,0.0474089980125427
"Lincoln ",9,2007,0.0183921083807945
"Logan ",9,2007,-0.274234682321548
"Loup ",9,2007,-0.388220429420471
"Madison ",9,2007,0.426914542913437
"McPherson ",9,2007,-0.53104704618454
"Merrick ",9,2007,0.0285997241735458
"Morrill ",9,2007,-0.638974487781525
"Nance ",9,2007,0.194795206189156
"Nemaha ",9,2007,-0.574586391448975
"Nuckolls ",9,2007,-0.224912762641907
"Otoe ",9,2007,-0.151065602898598
"Pawnee ",9,2007,-0.017370343208313
"Perkins ",9,2007,-0.186503082513809
"Phelps ",9,2007,0.271537035703659
"Pierce ",9,2007,0.21889628469944
"Platte ",9,2007,0.251477986574173
"Polk ",9,2007,-0.234839931130409
"Red Willow ",9,2007,0.183316603302956
"Richardson ",9,2007,-0.775612413883209
"Rock ",9,2007,-0.732934057712555
"Saline ",9,2007,0.27015084028244
"Sarpy ",9,2007,-0.242106109857559
"Saunders ",9,2007,-0.357756495475769
"Scotts Bluff ",9,2007,-0.769338965415955
"Seward ",9,2007,-0.149648517370224
"Sheridan ",9,2007,-0.49735963344574
"Sherman ",9,2007,0.175143361091614
"Sioux ",9,2007,-0.74455589056015
"Stanton ",9,2007,0.358160376548767
"Thayer ",9,2007,0.241152226924896
"Thomas ",9,2007,-0.792776226997375
"Thurston ",9,2007,0.380859047174454
"Valley ",9,2007,0.127236500382423
"Washington ",9,2007,-0.473438918590546
"Wayne ",9,2007,0.223583102226257
"Webster ",9,2007,-0.182184815406799
"Wheeler ",9,2007,0.17318619787693
"York ",9,2007,-0.243675172328949
"Adams ",10,2007,1.68923377990723
"Antelope ",10,2007,2.13641357421875
"Arthur ",10,2007,0.176190212368965
"Banner ",10,2007,0.826071321964264
"Blaine ",10,2007,0.947977364063263
"Boone ",10,2007,2.04253125190735
"Box Butte ",10,2007,0.506922900676727
"Boyd ",10,2007,1.96710312366486
"Brown ",10,2007,1.52488100528717
"Buffalo ",10,2007,1.22843337059021
"Burt ",10,2007,1.49215626716614
"Butler ",10,2007,1.7534111738205
"Cass ",10,2007,2.00360488891602
"Cedar ",10,2007,2.18090462684631
"Chase ",10,2007,-0.620682716369629
"Cherry ",10,2007,1.52309024333954
"Cheyenne ",10,2007,-0.296312630176544
"Clay ",10,2007,1.8031485080719
"Colfax ",10,2007,1.88787853717804
"Cuming ",10,2007,1.83644354343414
"Custer ",10,2007,0.928947806358337
"Dakota ",10,2007,1.93472218513489
"Dawes ",10,2007,0.873293936252594
"Dawson ",10,2007,0.606262147426605
"Deuel ",10,2007,-0.427986681461334
"Dixon ",10,2007,2.17276167869568
"Dodge ",10,2007,1.67609453201294
"Douglas ",10,2007,1.86775624752045
"Dundy ",10,2007,-0.621765553951263
"Fillmore ",10,2007,1.67831528186798
"Franklin ",10,2007,1.13563430309296
"Frontier ",10,2007,0.0459164343774319
"Furnas ",10,2007,0.281116485595703
"Gage ",10,2007,1.8450243473053
"Garden ",10,2007,-0.0854117423295975
"Garfield ",10,2007,1.67208123207092
"Gosper ",10,2007,0.430059641599655
"Grant ",10,2007,0.678787112236023
"Greeley ",10,2007,1.75962245464325
"Hall ",10,2007,1.75217497348785
"Hamilton ",10,2007,2.05555391311646
"Harlan ",10,2007,0.715061724185944
"Hayes ",10,2007,-0.0937272608280182
"Hitchcock ",10,2007,-0.0747184827923775
"Holt ",10,2007,1.90711390972137
"Hooker ",10,2007,0.567620038986206
"Howard ",10,2007,1.77198886871338
"Jefferson ",10,2007,1.76547527313232
"Johnson ",10,2007,1.89237809181213
"Kearney ",10,2007,1.39726889133453
"Keith ",10,2007,-0.114873170852661
"Keya Paha ",10,2007,1.75928235054016
"Kimball ",10,2007,0.553194344043732
"Knox ",10,2007,2.08731055259705
"Lancaster ",10,2007,1.77791166305542
"Lincoln ",10,2007,0.13425587117672
"Logan ",10,2007,0.391317367553711
"Loup ",10,2007,1.40330803394318
"Madison ",10,2007,2.24122166633606
"McPherson ",10,2007,0.227782920002937
"Merrick ",10,2007,1.92008519172668
"Morrill ",10,2007,0.238892316818237
"Nance ",10,2007,1.91789937019348
"Nemaha ",10,2007,1.84017145633698
"Nuckolls ",10,2007,1.56706368923187
"Otoe ",10,2007,1.99677491188049
"Pawnee ",10,2007,1.87681531906128
"Perkins ",10,2007,-0.33266943693161
"Phelps ",10,2007,0.852617263793945
"Pierce ",10,2007,2.19351887702942
"Platte ",10,2007,2.0129702091217
"Polk ",10,2007,1.8457362651825
"Red Willow ",10,2007,-0.00868251640349627
"Richardson ",10,2007,1.79967713356018
"Rock ",10,2007,1.59818661212921
"Saline ",10,2007,1.62928557395935
"Sarpy ",10,2007,1.94148457050323
"Saunders ",10,2007,1.73190641403198
"Scotts Bluff ",10,2007,0.95864599943161
"Seward ",10,2007,1.70670104026794
"Sheridan ",10,2007,0.930706858634949
"Sherman ",10,2007,1.33681678771973
"Sioux ",10,2007,0.830318510532379
"Stanton ",10,2007,2.1124894618988
"Thayer ",10,2007,1.59234046936035
"Thomas ",10,2007,0.676510512828827
"Thurston ",10,2007,1.84324824810028
"Valley ",10,2007,1.49634623527527
"Washington ",10,2007,1.62169408798218
"Wayne ",10,2007,2.24424171447754
"Webster ",10,2007,1.54752707481384
"Wheeler ",10,2007,1.9729505777359
"York ",10,2007,1.81317722797394
"Adams ",11,2007,-1.28840935230255
"Antelope ",11,2007,-1.37763237953186
"Arthur ",11,2007,-1.31447100639343
"Banner ",11,2007,-1.31231987476349
"Blaine ",11,2007,-1.46405470371246
"Boone ",11,2007,-1.36316299438477
"Box Butte ",11,2007,-1.31445670127869
"Boyd ",11,2007,-1.47200262546539
"Brown ",11,2007,-1.52897918224335
"Buffalo ",11,2007,-1.29426229000092
"Burt ",11,2007,-1.40936434268951
"Butler ",11,2007,-1.36755204200745
"Cass ",11,2007,-1.37826693058014
"Cedar ",11,2007,-1.44361567497253
"Chase ",11,2007,-1.07305562496185
"Cherry ",11,2007,-1.76830387115479
"Cheyenne ",11,2007,-1.26236736774445
"Clay ",11,2007,-1.28189861774445
"Colfax ",11,2007,-1.37438178062439
"Cuming ",11,2007,-1.38991940021515
"Custer ",11,2007,-1.33276546001434
"Dakota ",11,2007,-1.44372928142548
"Dawes ",11,2007,-1.75967371463776
"Dawson ",11,2007,-1.21787488460541
"Deuel ",11,2007,-1.11760699748993
"Dixon ",11,2007,-1.45132923126221
"Dodge ",11,2007,-1.39031195640564
"Douglas ",11,2007,-1.40307569503784
"Dundy ",11,2007,-0.90394538640976
"Fillmore ",11,2007,-1.28144860267639
"Franklin ",11,2007,-1.23764896392822
"Frontier ",11,2007,-1.07147037982941
"Furnas ",11,2007,-1.07836127281189
"Gage ",11,2007,-1.28768622875214
"Garden ",11,2007,-1.33855164051056
"Garfield ",11,2007,-1.4030396938324
"Gosper ",11,2007,-1.18472647666931
"Grant ",11,2007,-1.51408839225769
"Greeley ",11,2007,-1.33514738082886
"Hall ",11,2007,-1.31295883655548
"Hamilton ",11,2007,-1.34052169322968
"Harlan ",11,2007,-1.13179767131805
"Hayes ",11,2007,-1.04623603820801
"Hitchcock ",11,2007,-0.954488337039948
"Holt ",11,2007,-1.40612053871155
"Hooker ",11,2007,-1.59933471679688
"Howard ",11,2007,-1.35062992572784
"Jefferson ",11,2007,-1.20017218589783
"Johnson ",11,2007,-1.36158156394958
"Kearney ",11,2007,-1.25935006141663
"Keith ",11,2007,-1.22740733623505
"Keya Paha ",11,2007,-1.51706516742706
"Kimball ",11,2007,-1.23412942886353
"Knox ",11,2007,-1.40070879459381
"Lancaster ",11,2007,-1.3282163143158
"Lincoln ",11,2007,-1.20598447322845
"Logan ",11,2007,-1.36751770973206
"Loup ",11,2007,-1.41434192657471
"Madison ",11,2007,-1.37953662872314
"McPherson ",11,2007,-1.35187232494354
"Merrick ",11,2007,-1.34799325466156
"Morrill ",11,2007,-1.27248072624207
"Nance ",11,2007,-1.36432158946991
"Nemaha ",11,2007,-1.4266505241394
"Nuckolls ",11,2007,-1.2679694890976
"Otoe ",11,2007,-1.39097630977631
"Pawnee ",11,2007,-1.35975742340088
"Perkins ",11,2007,-1.10161411762238
"Phelps ",11,2007,-1.21106719970703
"Pierce ",11,2007,-1.39186346530914
"Platte ",11,2007,-1.37677240371704
"Polk ",11,2007,-1.35452389717102
"Red Willow ",11,2007,-0.998320579528809
"Richardson ",11,2007,-1.46666777133942
"Rock ",11,2007,-1.47077548503876
"Saline ",11,2007,-1.21324050426483
"Sarpy ",11,2007,-1.39168453216553
"Saunders ",11,2007,-1.3677579164505
"Scotts Bluff ",11,2007,-1.21208477020264
"Seward ",11,2007,-1.31788539886475
"Sheridan ",11,2007,-1.72886860370636
"Sherman ",11,2007,-1.32989978790283
"Sioux ",11,2007,-1.46608459949493
"Stanton ",11,2007,-1.39090299606323
"Thayer ",11,2007,-1.21717584133148
"Thomas ",11,2007,-1.53620791435242
"Thurston ",11,2007,-1.41190695762634
"Valley ",11,2007,-1.33690571784973
"Washington ",11,2007,-1.37912726402283
"Wayne ",11,2007,-1.39150750637054
"Webster ",11,2007,-1.27581524848938
"Wheeler ",11,2007,-1.37894749641418
"York ",11,2007,-1.29805052280426
"Adams ",12,2007,1.47500562667847
"Antelope ",12,2007,1.41708612442017
"Arthur ",12,2007,1.28977906703949
"Banner ",12,2007,1.98433089256287
"Blaine ",12,2007,1.0963933467865
"Boone ",12,2007,1.37069416046143
"Box Butte ",12,2007,1.54635512828827
"Boyd ",12,2007,1.00337767601013
"Brown ",12,2007,1.16733586788177
"Buffalo ",12,2007,1.34442031383514
"Burt ",12,2007,1.4285933971405
"Butler ",12,2007,1.49749755859375
"Cass ",12,2007,1.40533721446991
"Cedar ",12,2007,1.21138632297516
"Chase ",12,2007,1.30425071716309
"Cherry ",12,2007,0.946121990680695
"Cheyenne ",12,2007,1.75765073299408
"Clay ",12,2007,1.50211334228516
"Colfax ",12,2007,1.50585985183716
"Cuming ",12,2007,1.47106921672821
"Custer ",12,2007,1.12672317028046
"Dakota ",12,2007,1.12889301776886
"Dawes ",12,2007,1.50712466239929
"Dawson ",12,2007,1.26727378368378
"Deuel ",12,2007,1.35822665691376
"Dixon ",12,2007,1.32376706600189
"Dodge ",12,2007,1.48292875289917
"Douglas ",12,2007,1.37728524208069
"Dundy ",12,2007,1.54955697059631
"Fillmore ",12,2007,1.45558547973633
"Franklin ",12,2007,1.52738153934479
"Frontier ",12,2007,1.19405138492584
"Furnas ",12,2007,1.5725691318512
"Gage ",12,2007,1.63462221622467
"Garden ",12,2007,1.4760674238205
"Garfield ",12,2007,1.39397203922272
"Gosper ",12,2007,1.45848989486694
"Grant ",12,2007,1.35566806793213
"Greeley ",12,2007,1.41111373901367
"Hall ",12,2007,1.39984893798828
"Hamilton ",12,2007,1.46506941318512
"Harlan ",12,2007,1.51807749271393
"Hayes ",12,2007,1.22625374794006
"Hitchcock ",12,2007,1.30330801010132
"Holt ",12,2007,1.36182332038879
"Hooker ",12,2007,1.0568550825119
"Howard ",12,2007,1.37530279159546
"Jefferson ",12,2007,1.59506916999817
"Johnson ",12,2007,1.7205845117569
"Kearney ",12,2007,1.47263324260712
"Keith ",12,2007,1.21971726417542
"Keya Paha ",12,2007,0.83236962556839
"Kimball ",12,2007,1.87247633934021
"Knox ",12,2007,1.29541850090027
"Lancaster ",12,2007,1.40631520748138
"Lincoln ",12,2007,1.01810336112976
"Logan ",12,2007,1.16795694828033
"Loup ",12,2007,1.34058725833893
"Madison ",12,2007,1.30308091640472
"McPherson ",12,2007,1.09438800811768
"Merrick ",12,2007,1.44659805297852
"Morrill ",12,2007,1.85841953754425
"Nance ",12,2007,1.44613564014435
"Nemaha ",12,2007,1.84189689159393
"Nuckolls ",12,2007,1.47649323940277
"Otoe ",12,2007,1.55063724517822
"Pawnee ",12,2007,1.88955879211426
"Perkins ",12,2007,1.19496011734009
"Phelps ",12,2007,1.45554411411285
"Pierce ",12,2007,1.33406627178192
"Platte ",12,2007,1.45434212684631
"Polk ",12,2007,1.47455787658691
"Red Willow ",12,2007,1.28553175926208
"Richardson ",12,2007,2.08274793624878
"Rock ",12,2007,1.24622905254364
"Saline ",12,2007,1.44961833953857
"Sarpy ",12,2007,1.36996603012085
"Saunders ",12,2007,1.39000928401947
"Scotts Bluff ",12,2007,1.86964452266693
"Seward ",12,2007,1.40312361717224
"Sheridan ",12,2007,1.26505959033966
"Sherman ",12,2007,1.3043384552002
"Sioux ",12,2007,1.54316353797913
"Stanton ",12,2007,1.40338337421417
"Thayer ",12,2007,1.51180875301361
"Thomas ",12,2007,1.04793190956116
"Thurston ",12,2007,1.3328709602356
"Valley ",12,2007,1.34624314308167
"Washington ",12,2007,1.37714862823486
"Wayne ",12,2007,1.35384154319763
"Webster ",12,2007,1.54061675071716
"Wheeler ",12,2007,1.46376693248749
"York ",12,2007,1.43220520019531
"Adams ",1,2008,-0.599915742874146
"Antelope ",1,2008,-0.0187543779611588
"Arthur ",1,2008,-1.52765429019928
"Banner ",1,2008,-1.44484007358551
"Blaine ",1,2008,-0.900119066238403
"Boone ",1,2008,-0.843081295490265
"Box Butte ",1,2008,-1.13798594474792
"Boyd ",1,2008,-0.214030861854553
"Brown ",1,2008,-0.552050650119781
"Buffalo ",1,2008,-1.20065307617188
"Burt ",1,2008,-0.500781118869781
"Butler ",1,2008,-0.495887964963913
"Cass ",1,2008,-1.0203412771225
"Cedar ",1,2008,-0.0681010708212852
"Chase ",1,2008,-1.35958242416382
"Cherry ",1,2008,-0.610052824020386
"Cheyenne ",1,2008,-1.51097762584686
"Clay ",1,2008,-0.484843790531158
"Colfax ",1,2008,-0.616721034049988
"Cuming ",1,2008,-0.472013920545578
"Custer ",1,2008,-1.25212168693542
"Dakota ",1,2008,-0.203100189566612
"Dawes ",1,2008,-1.03674042224884
"Dawson ",1,2008,-1.33301317691803
"Deuel ",1,2008,-1.48722112178802
"Dixon ",1,2008,-0.0669765546917915
"Dodge ",1,2008,-0.644060432910919
"Douglas ",1,2008,-0.849943935871124
"Dundy ",1,2008,-1.11823523044586
"Fillmore ",1,2008,-0.656322002410889
"Franklin ",1,2008,-0.754630863666534
"Frontier ",1,2008,-1.32526016235352
"Furnas ",1,2008,-1.0872061252594
"Gage ",1,2008,-0.816438138484955
"Garden ",1,2008,-1.37059640884399
"Garfield ",1,2008,-0.892203092575073
"Gosper ",1,2008,-1.24856853485107
"Grant ",1,2008,-1.35573375225067
"Greeley ",1,2008,-1.11924397945404
"Hall ",1,2008,-0.828409314155579
"Hamilton ",1,2008,-0.585543274879456
"Harlan ",1,2008,-1.04393625259399
"Hayes ",1,2008,-1.24112212657928
"Hitchcock ",1,2008,-1.18343162536621
"Holt ",1,2008,-0.224234789609909
"Hooker ",1,2008,-1.27595663070679
"Howard ",1,2008,-1.21065318584442
"Jefferson ",1,2008,-0.786979138851166
"Johnson ",1,2008,-0.842309296131134
"Kearney ",1,2008,-0.906313896179199
"Keith ",1,2008,-1.46857690811157
"Keya Paha ",1,2008,-0.220302566885948
"Kimball ",1,2008,-1.44430649280548
"Knox ",1,2008,0.149378776550293
"Lancaster ",1,2008,-0.843710720539093
"Lincoln ",1,2008,-1.4181615114212
"Logan ",1,2008,-1.25404369831085
"Loup ",1,2008,-0.924492716789246
"Madison ",1,2008,-0.416364282369614
"McPherson ",1,2008,-1.44243764877319
"Merrick ",1,2008,-0.56815093755722
"Morrill ",1,2008,-1.43548333644867
"Nance ",1,2008,-0.864678919315338
"Nemaha ",1,2008,-0.749734878540039
"Nuckolls ",1,2008,-0.453943520784378
"Otoe ",1,2008,-0.994513154029846
"Pawnee ",1,2008,-0.760124325752258
"Perkins ",1,2008,-1.4122622013092
"Phelps ",1,2008,-1.16177773475647
"Pierce ",1,2008,-0.171598926186562
"Platte ",1,2008,-0.5441033244133
"Polk ",1,2008,-0.594201683998108
"Red Willow ",1,2008,-1.23744022846222
"Richardson ",1,2008,-0.70757645368576
"Rock ",1,2008,-0.407602965831757
"Saline ",1,2008,-0.821816980838776
"Sarpy ",1,2008,-0.982515394687653
"Saunders ",1,2008,-0.686311721801758
"Scotts Bluff ",1,2008,-1.32964587211609
"Seward ",1,2008,-0.68437397480011
"Sheridan ",1,2008,-0.947095632553101
"Sherman ",1,2008,-1.19434893131256
"Sioux ",1,2008,-0.981311738491058
"Stanton ",1,2008,-0.530099868774414
"Thayer ",1,2008,-0.596238493919373
"Thomas ",1,2008,-0.99755471944809
"Thurston ",1,2008,-0.300604075193405
"Valley ",1,2008,-1.1248425245285
"Washington ",1,2008,-0.724387049674988
"Wayne ",1,2008,-0.297363519668579
"Webster ",1,2008,-0.521025836467743
"Wheeler ",1,2008,-0.669031262397766
"York ",1,2008,-0.614441394805908
"Adams ",2,2008,-0.618571043014526
"Antelope ",2,2008,-0.203282460570335
"Arthur ",2,2008,-0.99583226442337
"Banner ",2,2008,-0.838682532310486
"Blaine ",2,2008,-0.801447927951813
"Boone ",2,2008,-0.430944591760635
"Box Butte ",2,2008,-0.733143150806427
"Boyd ",2,2008,0.0303622111678123
"Brown ",2,2008,-0.350970298051834
"Buffalo ",2,2008,-1.09291207790375
"Burt ",2,2008,-0.00343682221136987
"Butler ",2,2008,-0.430279225111008
"Cass ",2,2008,-0.49798595905304
"Cedar ",2,2008,-0.0498820953071117
"Chase ",2,2008,-1.01772820949554
"Cherry ",2,2008,-0.305425018072128
"Cheyenne ",2,2008,-0.931358873844147
"Clay ",2,2008,-0.625620663166046
"Colfax ",2,2008,-0.346468985080719
"Cuming ",2,2008,-0.112783305346966
"Custer ",2,2008,-1.08142912387848
"Dakota ",2,2008,-0.0382584184408188
"Dawes ",2,2008,-0.493580847978592
"Dawson ",2,2008,-0.975755989551544
"Deuel ",2,2008,-1.01499497890472
"Dixon ",2,2008,-0.0870407968759537
"Dodge ",2,2008,-0.136124640703201
"Douglas ",2,2008,-0.347334951162338
"Dundy ",2,2008,-0.530668139457703
"Fillmore ",2,2008,-0.556858956813812
"Franklin ",2,2008,-0.664283215999603
"Frontier ",2,2008,-0.610673666000366
"Furnas ",2,2008,-0.541531205177307
"Gage ",2,2008,-0.53807932138443
"Garden ",2,2008,-0.919651567935944
"Garfield ",2,2008,-0.699105024337769
"Gosper ",2,2008,-0.797360718250275
"Grant ",2,2008,-0.7929328083992
"Greeley ",2,2008,-0.751692116260529
"Hall ",2,2008,-0.664517402648926
"Hamilton ",2,2008,-0.592694520950317
"Harlan ",2,2008,-0.717179238796234
"Hayes ",2,2008,-0.678546965122223
"Hitchcock ",2,2008,-0.516877770423889
"Holt ",2,2008,-0.118957534432411
"Hooker ",2,2008,-0.760448396205902
"Howard ",2,2008,-0.922949433326721
"Jefferson ",2,2008,-0.647705972194672
"Johnson ",2,2008,-0.137467071413994
"Kearney ",2,2008,-0.877756237983704
"Keith ",2,2008,-1.10122716426849
"Keya Paha ",2,2008,-0.502587020397186
"Kimball ",2,2008,-0.666330873966217
"Knox ",2,2008,0.0801518857479095
"Lancaster ",2,2008,-0.481482863426208
"Lincoln ",2,2008,-0.981455266475677
"Logan ",2,2008,-1.13566040992737
"Loup ",2,2008,-0.726331055164337
"Madison ",2,2008,-0.457825541496277
"McPherson ",2,2008,-0.972659468650818
"Merrick ",2,2008,-0.528952300548553
"Morrill ",2,2008,-0.877716958522797
"Nance ",2,2008,-0.635468661785126
"Nemaha ",2,2008,0.0902624204754829
"Nuckolls ",2,2008,-0.726719379425049
"Otoe ",2,2008,-0.521268010139465
"Pawnee ",2,2008,0.0747291669249535
"Perkins ",2,2008,-1.03590452671051
"Phelps ",2,2008,-0.991210699081421
"Pierce ",2,2008,-0.280226409435272
"Platte ",2,2008,-0.486899048089981
"Polk ",2,2008,-0.458975940942764
"Red Willow ",2,2008,-0.390577286481857
"Richardson ",2,2008,0.559797763824463
"Rock ",2,2008,-0.264546453952789
"Saline ",2,2008,-0.56301361322403
"Sarpy ",2,2008,-0.425807386636734
"Saunders ",2,2008,-0.284601598978043
"Scotts Bluff ",2,2008,-0.746715188026428
"Seward ",2,2008,-0.495481938123703
"Sheridan ",2,2008,-0.395879745483398
"Sherman ",2,2008,-1.03409683704376
"Sioux ",2,2008,-0.740354120731354
"Stanton ",2,2008,-0.237215951085091
"Thayer ",2,2008,-0.680135905742645
"Thomas ",2,2008,-0.945445954799652
"Thurston ",2,2008,-0.0310370605438948
"Valley ",2,2008,-0.979375123977661
"Washington ",2,2008,-0.238035574555397
"Wayne ",2,2008,-0.182593390345573
"Webster ",2,2008,-0.760892987251282
"Wheeler ",2,2008,-0.510489106178284
"York ",2,2008,-0.49952432513237
"Adams ",3,2008,-0.283312112092972
"Antelope ",3,2008,-0.574974238872528
"Arthur ",3,2008,-0.650696337223053
"Banner ",3,2008,-0.670539021492004
"Blaine ",3,2008,-0.552356123924255
"Boone ",3,2008,-0.623830616474152
"Box Butte ",3,2008,-0.378890603780746
"Boyd ",3,2008,-0.629462063312531
"Brown ",3,2008,-0.679835855960846
"Buffalo ",3,2008,-0.385732859373093
"Burt ",3,2008,-0.774799764156342
"Butler ",3,2008,-0.514300227165222
"Cass ",3,2008,-0.355168521404266
"Cedar ",3,2008,-0.40915185213089
"Chase ",3,2008,-0.530754327774048
"Cherry ",3,2008,-0.546941041946411
"Cheyenne ",3,2008,-0.783872961997986
"Clay ",3,2008,-0.192667692899704
"Colfax ",3,2008,-0.599106669425964
"Cuming ",3,2008,-0.666571319103241
"Custer ",3,2008,-0.45367243885994
"Dakota ",3,2008,-0.628247022628784
"Dawes ",3,2008,-0.206722751259804
"Dawson ",3,2008,-0.520672976970673
"Deuel ",3,2008,-0.822881042957306
"Dixon ",3,2008,-0.387580901384354
"Dodge ",3,2008,-0.741466879844666
"Douglas ",3,2008,-0.610913217067719
"Dundy ",3,2008,-0.583844840526581
"Fillmore ",3,2008,-0.14696978032589
"Franklin ",3,2008,-0.265023916959763
"Frontier ",3,2008,-0.611907124519348
"Furnas ",3,2008,-0.556574165821075
"Gage ",3,2008,0.263774424791336
"Garden ",3,2008,-0.693575143814087
"Garfield ",3,2008,-0.616317093372345
"Gosper ",3,2008,-0.617752373218536
"Grant ",3,2008,-0.663690149784088
"Greeley ",3,2008,-0.56032383441925
"Hall ",3,2008,-0.395648837089539
"Hamilton ",3,2008,-0.360414773225784
"Harlan ",3,2008,-0.382780402898788
"Hayes ",3,2008,-0.568099498748779
"Hitchcock ",3,2008,-0.613834857940674
"Holt ",3,2008,-0.683573305606842
"Hooker ",3,2008,-0.687767267227173
"Howard ",3,2008,-0.448138236999512
"Jefferson ",3,2008,0.189648643136024
"Johnson ",3,2008,0.218396961688995
"Kearney ",3,2008,-0.30502650141716
"Keith ",3,2008,-0.611572861671448
"Keya Paha ",3,2008,-0.802493274211884
"Kimball ",3,2008,-0.732157111167908
"Knox ",3,2008,-0.421146512031555
"Lancaster ",3,2008,-0.182603165507317
"Lincoln ",3,2008,-0.436742633581161
"Logan ",3,2008,-0.444727897644043
"Loup ",3,2008,-0.605631053447723
"Madison ",3,2008,-0.641215920448303
"McPherson ",3,2008,-0.565669119358063
"Merrick ",3,2008,-0.458960503339767
"Morrill ",3,2008,-0.568007528781891
"Nance ",3,2008,-0.635135591030121
"Nemaha ",3,2008,0.308543056249619
"Nuckolls ",3,2008,-0.211767479777336
"Otoe ",3,2008,0.0113879228010774
"Pawnee ",3,2008,0.465214431285858
"Perkins ",3,2008,-0.506813168525696
"Phelps ",3,2008,-0.380276620388031
"Pierce ",3,2008,-0.481419116258621
"Platte ",3,2008,-0.628428816795349
"Polk ",3,2008,-0.4052614569664
"Red Willow ",3,2008,-0.709051907062531
"Richardson ",3,2008,0.559497952461243
"Rock ",3,2008,-0.686923563480377
"Saline ",3,2008,0.02297368273139
"Sarpy ",3,2008,-0.582479298114777
"Saunders ",3,2008,-0.622505962848663
"Scotts Bluff ",3,2008,-0.507486164569855
"Seward ",3,2008,-0.215244695544243
"Sheridan ",3,2008,-0.448808789253235
"Sherman ",3,2008,-0.413732796907425
"Sioux ",3,2008,-0.330754578113556
"Stanton ",3,2008,-0.656424820423126
"Thayer ",3,2008,-0.0308670364320278
"Thomas ",3,2008,-0.567761301994324
"Thurston ",3,2008,-0.609293520450592
"Valley ",3,2008,-0.463443964719772
"Washington ",3,2008,-0.734205067157745
"Wayne ",3,2008,-0.493164479732513
"Webster ",3,2008,-0.266972571611404
"Wheeler ",3,2008,-0.756488680839539
"York ",3,2008,-0.253568321466446
"Adams ",4,2008,0.971054255962372
"Antelope ",4,2008,0.401071399450302
"Arthur ",4,2008,0.809299111366272
