"cofips","year","month","temp","ppt"
"083",2010,"11",39.02,0.47
"083",2010,"12",27.43,0.2
"083",2011,"01",22.68,0.67
"083",2011,"02",27.32,0.74
"083",2011,"03",39.11,0.63
"083",2011,"04",50.97,2.92
"083",2011,"05",58.96,5.43
"083",2011,"06",71.58,3.57
"083",2011,"07",79.99,4.68
"083",2011,"08",75.99,5.49
"083",2011,"09",61.72,0.49
"083",2011,"10",53.98,5.12
"083",2011,"11",39.54,0.44
"083",2011,"12",29.34,0.64
"083",2012,"01",32.41,0.06
"083",2012,"02",31.42,1.13
"083",2012,"03",52.02,1.11
"083",2012,"04",56.03,3.59
"083",2012,"05",65.7,1.2
"083",2012,"06",75.43,1.83
"083",2012,"07",81.59,1.91
"083",2012,"08",73.96,1.1
"083",2012,"09",65.43,0.51
"083",2012,"10",49.21,0.74
"083",2012,"11",41.61,0.01
"083",2012,"12",28.74,1.16
"083",2013,"01",25.38,0.33
"083",2013,"02",30.74,0.98
"083",2013,"03",36.84,0.78
"083",2013,"04",45.52,2.26
"083",2013,"05",61.09,2.11
"083",2013,"06",72.5,1.65
"083",2013,"07",75.42,2.08
"083",2013,"08",76.23,1.83
"083",2013,"09",70.79,3.25
"083",2013,"10",52.57,1.37
"083",2013,"11",37.4,0.95
"083",2013,"12",26.37,0.2
"083",2014,"01",27.7,0.17
"083",2014,"02",23.83,0.55
"083",2014,"03",37.81,0.22
"083",2014,"04",51.01,2.86
"083",2014,"05",60.69,0.94
"083",2014,"06",71.37,8.68
"083",2014,"07",73.94,2
"083",2014,"08",75.76,4.79
"083",2014,"09",64.89,1.65
"083",2014,"10",55.31,0.98
"083",2014,"11",35.6,0.02
"083",2014,"12",30.74,0.78
"083",2015,"01",29.37,0.11
"083",2015,"02",28.78,0.55
"083",2015,"03",44.82,0.15
"083",2015,"04",52.93,2.88
"083",2015,"05",59.2,3.89
"083",2015,"06",72.34,5.43
"083",2015,"07",75.83,4.34
"083",2015,"08",72.84,5.12
"083",2015,"09",72.14,1.01
"083",2015,"10",56.79,1.33
"083",2015,"11",42.55,2.49
"083",2015,"12",33.82,1.76
"083",2016,"01",30.49,0.31
"083",2016,"02",36.36,1.01
"083",2016,"03",46.42,0.16
"083",2016,"04",53.06,7.19
"083",2016,"05",59.47,4.73
"083",2016,"06",75.56,2.22
"083",2016,"07",77.4,3.22
"083",2016,"08",74.23,2.81
"083",2016,"09",67.68,2.47
"083",2016,"10",57.58,0.14
"083",2016,"11",46.58,1.27
"083",2016,"12",26.22,0.56
"083",2017,"01",28.6,0.89
"083",2017,"02",39.18,0.09
"083",2017,"03",44.89,1.5
"083",2017,"04",52.99,3.5
"083",2017,"05",58.98,6.19
"083",2017,"06",74.1,1.4
"083",2017,"07",78.69,4.18
"083",2017,"08",71.2,2.96
"083",2017,"09",68.47,2.25
"083",2017,"10",53.49,2.42
"083",2017,"11",41.41,0.11
"083",2017,"12",28.99,0.15
"083",2018,"01",25.03,0.36
"083",2018,"02",25.29,0.32
"083",2018,"03",41.9,0.65
"083",2018,"04",43.81,1.22
"083",2018,"05",66.85,3.91
"083",2018,"06",76.28,3.83
"083",2018,"07",76.05,4.75
"083",2018,"08",73.15,4.81
"083",2018,"09",68.85,2.97
"083",2018,"10",49.64,2.8
"083",2018,"11",35.76,0.54
"083",2018,"12",29.5,2.61
"083",2019,"01",27.61,0.19
"083",2019,"02",20.73,0.93
"085",1998,"01",29.41,0.16
"085",1998,"02",36.84,0.59
"085",1998,"03",35.33,0.55
"085",1998,"04",48.02,0.69
"085",1998,"05",62.55,2.42
"085",1998,"06",66.51,3.02
"085",1998,"07",76.91,3.86
"085",1998,"08",74.7,2.52
"085",1998,"09",70.5,0.5
"085",1998,"10",52.47,2.06
"085",1998,"11",42.13,1.87
"085",1998,"12",30.34,0.12
"085",1999,"01",31.1,0.17
"085",1999,"02",39.16,0.15
"085",1999,"03",40.24,1.09
"085",1999,"04",47.17,2.96
"085",1999,"05",58.53,1.97
"085",1999,"06",67.8,5.36
"085",1999,"07",77.11,1.08
"085",1999,"08",72.45,7.17
"085",1999,"09",60.98,0.8
"085",1999,"10",52.16,0.14
"085",1999,"11",45.41,0.37
"085",1999,"12",35.01,0.1
"085",2000,"01",31.28,0.17
"085",2000,"02",35.8,0.94
"085",2000,"03",42.66,1.61
"085",2000,"04",50.43,1.44
"085",2000,"05",62.42,0.65
"085",2000,"06",68.97,1.07
"085",2000,"07",77,3.42
"085",2000,"08",78.04,1.19
"085",2000,"09",65.8,2.36
"085",2000,"10",53.92,3.48
"085",2000,"11",29.46,1.18
"085",2000,"12",23.99,0.03
"085",2001,"01",30.67,0.68
"085",2001,"02",26.24,0.53
"085",2001,"03",38.41,0.69
"085",2001,"04",51.91,3.29
"085",2001,"05",60.49,2.63
"085",2001,"06",70.14,1.35
"085",2001,"07",79.34,2.92
"085",2001,"08",75.67,1.45
"085",2001,"09",64.94,2.37
"085",2001,"10",52.25,1.4
"085",2001,"11",43.92,1.23
"085",2001,"12",32.54,0.15
"085",2002,"01",31.32,0.21
"085",2002,"02",33.4,0.11
"085",2002,"03",33.33,0.42
"085",2002,"04",51.33,1.02
"085",2002,"05",57.43,1.37
"085",2002,"06",75.92,2.14
"085",2002,"07",79.12,0.52
"085",2002,"08",75,1.47
"085",2002,"09",65.53,0.75
"085",2002,"10",46.02,1.87
"085",2002,"11",39.33,0.17
"085",2002,"12",33.82,0.01
"085",2003,"01",30.56,0.18
"085",2003,"02",27.57,0.73
"085",2003,"03",41.36,1.33
"085",2003,"04",51.57,4.54
"085",2003,"05",58.69,1.26
"085",2003,"06",67.37,3.71
"085",2003,"07",78.44,0.82
"085",2003,"08",76.93,2.11
"085",2003,"09",62.78,0.82
"085",2003,"10",56.55,0.19
"085",2003,"11",36.9,0.58
"085",2003,"12",31.82,0.11
"085",2004,"01",27.34,0.34
"085",2004,"02",29.25,0.57
"085",2004,"03",45,1.2
"085",2004,"04",50.18,2.09
"085",2004,"05",61.66,1.29
"085",2004,"06",66.6,3.05
"085",2004,"07",72.55,7.79
"085",2004,"08",69.6,1.16
"085",2004,"09",67.48,2.36
"085",2004,"10",53.89,1.66
"085",2004,"11",39.13,1.28
"085",2004,"12",32.88,0.05
"085",2005,"01",26.33,0.43
"085",2005,"02",36.68,0.15
"085",2005,"03",41.56,2.53
"085",2005,"04",49.8,1.56
"085",2005,"05",58.6,2.64
"085",2005,"06",69.94,4.77
"085",2005,"07",76.87,1.93
"085",2005,"08",73.89,3.59
"085",2005,"09",68.68,0.65
"085",2005,"10",52.43,2.22
"085",2005,"11",42.53,0.64
"085",2005,"12",27.86,0.25
"085",2006,"01",38.93,0.12
"085",2006,"02",30.76,0.17
"085",2006,"03",39.04,1.09
"085",2006,"04",53.74,0.62
"085",2006,"05",62.51,1.09
"085",2006,"06",73.02,3.28
"085",2006,"07",78.57,2.99
"085",2006,"08",73.62,2.89
"085",2006,"09",59.43,3.06
"085",2006,"10",49.48,1.34
"085",2006,"11",39.02,0.05
"085",2006,"12",30.67,2.24
"085",2007,"01",19.72,0.54
"085",2007,"02",25.81,0.62
"085",2007,"03",47.59,1.89
"085",2007,"04",46.87,4.49
"085",2007,"05",62.22,4.65
"085",2007,"06",69.06,2.93
"085",2007,"07",76.26,3.48
"085",2007,"08",77.56,2.28
"085",2007,"09",66.49,1.31
"085",2007,"10",54.41,0.72
"085",2007,"11",40.71,0.13
"085",2007,"12",23.04,0.86
"085",2008,"01",24.42,0.06
"085",2008,"02",30.6,0.16
"085",2008,"03",39.74,0.6
"085",2008,"04",45.77,2.69
"085",2008,"05",57.15,4.7
"085",2008,"06",68,3.42
"085",2008,"07",76.53,2.03
"085",2008,"08",72.03,2.89
"085",2008,"09",63.18,2.24
"085",2008,"10",51.4,4.41
"085",2008,"11",41.23,0.59
"085",2008,"12",24.42,0.21
"085",2009,"01",30.34,0.19
"085",2009,"02",34.88,0.79
"085",2009,"03",39.6,0.2
"085",2009,"04",47.44,3.16
"085",2009,"05",59.38,4.23
"085",2009,"06",67.59,4.2
"085",2009,"07",71.82,4.03
"085",2009,"08",71.37,2.4
"085",2009,"09",61.83,2.24
"085",2009,"10",42.57,3.8
"085",2009,"11",43.07,0.27
"085",2009,"12",20.53,0.56
"085",2010,"01",27.27,0.07
"085",2010,"02",27.16,0.61
"085",2010,"03",40.75,1.96
"085",2010,"04",51.53,3.15
"085",2010,"05",55.83,2.68
"085",2010,"06",70.74,6.08
"085",2010,"07",75.58,3.35
"085",2010,"08",75.4,3.66
"085",2010,"09",65.21,1.17
"085",2010,"10",54.86,0.75
"085",2010,"11",37.67,0.6
"085",2010,"12",29.3,0.3
"085",2011,"01",25.14,0.41
"085",2011,"02",26.01,0.62
"085",2011,"03",39.45,0.6
"085",2011,"04",48.9,2.8
"085",2011,"05",56.01,5.59
"085",2011,"06",69.17,4.75
"085",2011,"07",78.21,3.49
"085",2011,"08",75.74,3.79
"085",2011,"09",61.25,0.69
"085",2011,"10",52.83,1.35
"085",2011,"11",38.93,0.17
"085",2011,"12",29.46,0.34
"085",2012,"01",32.97,0.08
"085",2012,"02",30.97,0.77
"085",2012,"03",51.21,0.42
"085",2012,"04",54.86,3.11
"085",2012,"05",63.36,1.26
"085",2012,"06",75.38,1.67
"085",2012,"07",80.38,2.15
"085",2012,"08",74.35,0.45
"085",2012,"09",65.41,0.23
"085",2012,"10",49.46,0.54
"085",2012,"11",41.92,0
"085",2012,"12",28.4,0.58
"085",2013,"01",27.27,0.17
"085",2013,"02",30.87,0.76
"085",2013,"03",37.9,0.48
"085",2013,"04",44.6,2.22
"085",2013,"05",60.01,4
"085",2013,"06",71.08,1.56
"085",2013,"07",74.41,2.04
"085",2013,"08",75.7,2.55
"085",2013,"09",69.24,2.33
"085",2013,"10",50.63,0.82
"085",2013,"11",37.83,0.52
"085",2013,"12",26.96,0.16
"085",2014,"01",29.41,0.33
"085",2014,"02",22.51,0.81
"085",2014,"03",38.75,0.4
"085",2014,"04",49.82,1.08
"085",2014,"05",58.87,3.26
"085",2014,"06",69.17,7.74
"085",2014,"07",73.53,1.07
"085",2014,"08",75.07,3.45
"085",2014,"09",64.08,1.17
"085",2014,"10",55.2,0.43
"085",2014,"11",35.55,0.02
"085",2014,"12",29.32,1.1
"085",2015,"01",29.66,0.05
"085",2015,"02",31.08,0.27
"085",2015,"03",45.03,0.07
"085",2015,"04",51.82,3.01
"085",2015,"05",56.75,6.02
"085",2015,"06",71.19,3.73
"085",2015,"07",74.88,2.44
"085",2015,"08",72.3,2.73
"085",2015,"09",70.72,0.69
"085",2015,"10",55.72,1.53
"085",2015,"11",40.24,1.85
"085",2015,"12",32.02,0.26
"085",2016,"01",30.67,0.12
"085",2016,"02",36.34,0.84
"085",2016,"03",45.7,0.41
"085",2016,"04",50.52,5.33
"085",2016,"05",57.38,3.47
"085",2016,"06",73.85,1.48
"085",2016,"07",75.81,2.35
"085",2016,"08",73.11,1.61
"085",2016,"09",66.02,1.5
"085",2016,"10",56.64,0.46
"085",2016,"11",45.16,0.63
"085",2016,"12",26.08,0.59
"085",2017,"01",26.8,0.76
"085",2017,"02",38.26,0.17
"085",2017,"03",45.25,1.99
"085",2017,"04",51.48,1.78
"085",2017,"05",57.2,4.46
"085",2017,"06",72.16,0.46
"085",2017,"07",77.72,3.35
"085",2017,"08",70.57,3.91
"085",2017,"09",66.13,3.96
"085",2017,"10",52.2,1.28
"085",2017,"11",41.56,0.2
"085",2017,"12",28.58,0.2
"085",2018,"01",25.23,0.81
"085",2018,"02",23.92,0.43
"085",2018,"03",41.45,0.65
"085",2018,"04",43.05,1.11
"085",2018,"05",63.5,4.81
"085",2018,"06",72.88,3.83
"085",2018,"07",74.46,4.61
"085",2018,"08",71.55,1.89
"085",2018,"09",67.55,1.04
"085",2018,"10",47.62,3.3
"085",2018,"11",35.76,0.7
"085",2018,"12",29.14,1.21
"085",2019,"01",29.48,0.06
"085",2019,"02",20.53,0.34
"087",1998,"01",30.47,0.16
"087",1998,"02",37.78,0.72
"087",1998,"03",36.7,0.42
"087",1998,"04",48.79,1.04
"087",1998,"05",63.46,1.9
"087",1998,"06",68.02,1.35
"087",1998,"07",77.67,4.12
"087",1998,"08",75.22,2.83
"087",1998,"09",71.26,0.42
"087",1998,"10",53.53,1.49
"087",1998,"11",42.93,1.83
"087",1998,"12",30.99,0.14
"087",1999,"01",32.36,0.08
"087",1999,"02",39.99,0.16
"087",1999,"03",41.04,1.23
"087",1999,"04",48.29,3.16
"087",1999,"05",59.59,2.11
"087",1999,"06",68.52,5.86
"087",1999,"07",78.03,2
"087",1999,"08",73.51,5.25
"087",1999,"09",62.29,0.75
"087",1999,"10",53.13,0.08
"087",1999,"11",45.52,0.33
"087",1999,"12",35.83,0.19
"087",2000,"01",32.05,0.16
"087",2000,"02",36.84,1.15
"087",2000,"03",43.02,1.71
"087",2000,"04",51.33,1.43
"087",2000,"05",63.07,0.55
"087",2000,"06",70.27,1.16
"087",2000,"07",78.01,2.88
"087",2000,"08",79.16,1.59
"087",2000,"09",67.01,1.95
"087",2000,"10",55.22,3.55
"087",2000,"11",30.4,1.19
"087",2000,"12",25.57,0.02
"087",2001,"01",31.42,0.89
"087",2001,"02",27.48,0.71
"087",2001,"03",39.31,0.52
"087",2001,"04",53.13,2.15
"087",2001,"05",61.52,3.1
"087",2001,"06",70.99,1.31
"087",2001,"07",80.33,4.21
"087",2001,"08",76.57,1.38
"087",2001,"09",65.7,2.13
"087",2001,"10",53.19,0.98
"087",2001,"11",44.73,1.26
"087",2001,"12",33.71,0.21
"087",2002,"01",31.98,0.23
"087",2002,"02",33.98,0.21
"087",2002,"03",34.03,0.46
"087",2002,"04",52.21,1.16
"087",2002,"05",58.59,1.23
"087",2002,"06",76.98,1.94
"087",2002,"07",80.31,0.3
"087",2002,"08",76.24,2.43
"087",2002,"09",66.67,0.73
"087",2002,"10",47.39,1.89
"087",2002,"11",40.06,0.23
"087",2002,"12",34.14,0.01
"087",2003,"01",31.55,0.13
"087",2003,"02",28.38,0.84
"087",2003,"03",42.4,1.41
"087",2003,"04",52.56,4.21
"087",2003,"05",60.04,1.9
"087",2003,"06",68.22,3.31
"087",2003,"07",79.74,0.97
"087",2003,"08",77.99,2.69
"087",2003,"09",63.59,1.1
"087",2003,"10",56.97,0.21
"087",2003,"11",37.81,0.64
"087",2003,"12",32.67,0.17
"087",2004,"01",28.38,0.32
"087",2004,"02",30,0.52
"087",2004,"03",46.13,1.3
"087",2004,"04",50.94,2.16
"087",2004,"05",63.01,1.23
"087",2004,"06",67.68,3.76
"087",2004,"07",73.33,9.04
"087",2004,"08",70.56,1.01
"087",2004,"09",68.36,2.76
"087",2004,"10",54.72,1.84
"087",2004,"11",40.05,1.44
"087",2004,"12",33.58,0.07
"087",2005,"01",27.99,0.38
"087",2005,"02",37.29,0.14
"087",2005,"03",42.64,2.83
"087",2005,"04",50.85,1.31
"087",2005,"05",60.1,2.44
"087",2005,"06",71.4,4.54
"087",2005,"07",78.24,1.59
"087",2005,"08",75.25,4.06
"087",2005,"09",69.78,0.44
"087",2005,"10",53.74,2.75
"087",2005,"11",43.38,0.59
"087",2005,"12",28.85,0.2
"087",2006,"01",39.27,0.16
"087",2006,"02",31.78,0.14
"087",2006,"03",40.48,1.05
"087",2006,"04",54.61,0.38
"087",2006,"05",63.64,1.41
"087",2006,"06",74.21,3.94
"087",2006,"07",79.97,2.21
"087",2006,"08",75.15,3.57
"087",2006,"09",60.53,3.17
"087",2006,"10",50.41,1.84
"087",2006,"11",39.92,0.03
"087",2006,"12",31.44,2.48
"087",2007,"01",19.27,0.46
"087",2007,"02",26.35,0.27
"087",2007,"03",48.36,1.88
"087",2007,"04",47.64,5.07
"087",2007,"05",63.16,2.88
"087",2007,"06",70.56,1.93
"087",2007,"07",77.74,2.9
"087",2007,"08",78.93,3.64
"087",2007,"09",67.77,1.32
"087",2007,"10",55.27,0.98
"087",2007,"11",41.49,0.16
"087",2007,"12",23.56,1.16
"087",2008,"01",25.07,0.07
"087",2008,"02",31.5,0.28
"087",2008,"03",40.96,0.51
"087",2008,"04",47.07,2.35
"087",2008,"05",58.78,5.01
"087",2008,"06",69.55,3.21
"087",2008,"07",77.77,2.23
"087",2008,"08",73.09,2.53
"087",2008,"09",64.11,1.63
"087",2008,"10",52.56,4.44
"087",2008,"11",42.3,0.57
"087",2008,"12",26.35,0.13
"087",2009,"01",31.69,0.15
"087",2009,"02",36.27,0.61
"087",2009,"03",40.37,0.12
"087",2009,"04",48.45,3.16
"087",2009,"05",60.71,4.99
"087",2009,"06",68.99,4.48
"087",2009,"07",73.11,4
"087",2009,"08",72.63,2.53
"087",2009,"09",62.71,2.44
"087",2009,"10",43.83,4.38
"087",2009,"11",43.47,0.38
"087",2009,"12",21.67,0.56
"087",2010,"01",28.35,0.07
"087",2010,"02",28.49,0.41
"087",2010,"03",41.56,2.19
"087",2010,"04",52.74,2.95
"087",2010,"05",57.13,2.53
"087",2010,"06",72.46,4.78
"087",2010,"07",76.98,3.11
"087",2010,"08",76.86,4.09
"087",2010,"09",66.6,0.61
"087",2010,"10",55.81,0.7
"087",2010,"11",38.79,0.44
"087",2010,"12",30.13,0.35
"087",2011,"01",26.49,0.33
"087",2011,"02",27.19,0.75
"087",2011,"03",40.86,0.56
"087",2011,"04",50.34,2.56
"087",2011,"05",57.72,5.46
"087",2011,"06",70.65,2.53
"087",2011,"07",79.83,3.64
"087",2011,"08",77.11,3.79
"087",2011,"09",62.15,0.5
"087",2011,"10",53.87,1.53
"087",2011,"11",39.69,0.19
"087",2011,"12",29.68,0.49
"087",2012,"01",34.02,0.05
"087",2012,"02",32.68,0.72
"087",2012,"03",52.07,0.47
"087",2012,"04",55.98,3.17
"087",2012,"05",64.35,0.94
"087",2012,"06",76.98,1.71
"087",2012,"07",82.27,3.12
"087",2012,"08",75.47,0.39
"087",2012,"09",66.38,0.26
"087",2012,"10",50.4,0.74
"087",2012,"11",42.64,0.01
"087",2012,"12",28.92,0.76
"087",2013,"01",28.38,0.13
"087",2013,"02",32.25,0.92
"087",2013,"03",39.18,0.7
"087",2013,"04",46.11,2.82
"087",2013,"05",61.48,2.73
"087",2013,"06",72.81,1.78
"087",2013,"07",75.76,2.48
"087",2013,"08",76.64,1.75
"087",2013,"09",70.54,2.99
"087",2013,"10",51.76,0.59
"087",2013,"11",38.79,0.5
"087",2013,"12",28.18,0.17
"087",2014,"01",30.88,0.3
"087",2014,"02",24.62,0.66
"087",2014,"03",40.55,0.33
"087",2014,"04",51.15,1.16
"087",2014,"05",60.3,3.01
"087",2014,"06",70.81,7.55
"087",2014,"07",75.15,1.43
"087",2014,"08",76.33,4.55
"087",2014,"09",65.73,1.57
"087",2014,"10",56.12,0.39
"087",2014,"11",37.18,0.01
"087",2014,"12",30.56,1.19
"087",2015,"01",31.03,0.06
"087",2015,"02",32.9,0.3
"087",2015,"03",46.58,0.09
"087",2015,"04",53.15,3.15
"087",2015,"05",58.51,5.76
"087",2015,"06",73.04,3.54
"087",2015,"07",76.75,2.53
"087",2015,"08",74.1,2.51
"087",2015,"09",72.41,0.88
"087",2015,"10",57.29,1.37
"087",2015,"11",40.71,2.37
"087",2015,"12",32.99,0.22
"087",2016,"01",31.87,0.05
"087",2016,"02",37.47,0.78
"087",2016,"03",46.62,0.49
"087",2016,"04",51.75,5.53
"087",2016,"05",58.55,3.05
"087",2016,"06",74.98,1.66
"087",2016,"07",77.52,1.97
"087",2016,"08",73.92,2.45
"087",2016,"09",67.01,1.88
"087",2016,"10",57.65,0.15
"087",2016,"11",45.64,0.67
"087",2016,"12",26.91,0.46
"087",2017,"01",27.97,0.72
"087",2017,"02",39.51,0.06
"087",2017,"03",46.38,2.08
"087",2017,"04",52.65,1.52
"087",2017,"05",58.5,5.19
"087",2017,"06",73.08,0.79
"087",2017,"07",78.75,2.89
"087",2017,"08",71.8,4.4
"087",2017,"09",67.5,3.45
"087",2017,"10",53.24,0.94
"087",2017,"11",42.58,0.22
"087",2017,"12",29.7,0.14
"087",2018,"01",27,0.78
"087",2018,"02",26.22,0.41
"087",2018,"03",42.71,0.65
"087",2018,"04",44.73,1.09
"087",2018,"05",64.71,3.56
"087",2018,"06",74.46,4.71
"087",2018,"07",75.72,4.38
"087",2018,"08",72.66,1.51
"087",2018,"09",68.76,1.11
"087",2018,"10",49.08,3.38
"087",2018,"11",36.72,0.75
"087",2018,"12",30.34,1.36
"087",2019,"01",30.6,0.07
"087",2019,"02",22.21,0.33
"089",1998,"01",23.97,0.16
"089",1998,"02",33.31,0.38
"089",1998,"03",28.56,2.64
"089",1998,"04",46.89,3.67
"089",1998,"05",61.43,2.95
"089",1998,"06",64.45,5.91
"089",1998,"07",74.82,3.17
"089",1998,"08",72.82,3.2
"089",1998,"09",68.5,0.91
"089",1998,"10",51.35,4.55
"089",1998,"11",40.08,1.74
"089",1998,"12",28.78,0.17
"089",1999,"01",22.82,0.23
"089",1999,"02",35.22,0.82
"089",1999,"03",37.71,1.17
"089",1999,"04",46.98,4.26
"089",1999,"05",58.55,3.47
"089",1999,"06",66.2,5.01
"089",1999,"07",75.96,3.79
"089",1999,"08",71.71,0.92
"089",1999,"09",60.42,2.28
"089",1999,"10",50.47,0.08
"089",1999,"11",44.42,0.09
"089",1999,"12",30.87,0.37
"089",2000,"01",25.79,0.24
"089",2000,"02",34.41,1.1
"089",2000,"03",41.72,0.82
"089",2000,"04",47.32,1.53
"089",2000,"05",60.37,4.21
"089",2000,"06",66.25,2.59
"089",2000,"07",74.57,2.55
"089",2000,"08",75.72,0.58
"089",2000,"09",63.91,1.27
"089",2000,"10",52.11,2.63
"089",2000,"11",26.62,1.59
"089",2000,"12",14.22,0.34
"089",2001,"01",24.89,1.47
"089",2001,"02",17.56,0.65
"089",2001,"03",32.47,0.66
"089",2001,"04",49.19,6.93
"089",2001,"05",59.81,3.38
"089",2001,"06",67.66,2.16
"089",2001,"07",75.51,4.52
"089",2001,"08",73.24,3.19
"089",2001,"09",62.69,2.73
"089",2001,"10",50.32,0.7
"089",2001,"11",43.93,2.31
"089",2001,"12",28.54,0.05
"089",2002,"01",28.6,0.13
"089",2002,"02",32.4,0.23
"089",2002,"03",27.3,0.96
"089",2002,"04",48.99,1.97
"089",2002,"05",54.55,1.75
"089",2002,"06",73.18,1.7
"089",2002,"07",79,0.79
"089",2002,"08",72.68,4.35
"089",2002,"09",63.64,1.83
"089",2002,"10",42.35,3.62
"089",2002,"11",36.09,0.13
"089",2002,"12",30.52,0.09
"089",2003,"01",23.09,0.42
"089",2003,"02",22.86,0.5
"089",2003,"03",36.34,0.89
"089",2003,"04",49.24,3.08
"089",2003,"05",56.43,3
"089",2003,"06",66.16,3.99
"089",2003,"07",74.19,2.17
"089",2003,"08",75.15,0.73
"089",2003,"09",61.56,1.19
"089",2003,"10",54.63,1.39
"089",2003,"11",32.83,0.63
"089",2003,"12",29.7,0.19
"089",2004,"01",20.23,0.35
"089",2004,"02",23.34,0.99
"089",2004,"03",41.85,1.93
"089",2004,"04",50.29,1.9
"089",2004,"05",59.04,4.71
"089",2004,"06",63.86,2.75
"089",2004,"07",71.56,3.08
"089",2004,"08",68.68,1.25
"089",2004,"09",66.38,5.04
"089",2004,"10",51.01,0.96
"089",2004,"11",38.26,1.43
"089",2004,"12",29.57,0.05
"089",2005,"01",19.35,0.37
"089",2005,"02",32.85,0.65
"089",2005,"03",37.8,1.99
"089",2005,"04",49.75,4.53
"089",2005,"05",57.2,5.03
"089",2005,"06",70.02,6.93
"089",2005,"07",75.38,1.35
"089",2005,"08",72.64,2.41
"089",2005,"09",68.2,2.76
"089",2005,"10",50.58,0.51
"089",2005,"11",39.42,2.06
"089",2005,"12",21.61,0.38
"089",2006,"01",36.5,0.48
"089",2006,"02",25.93,0.22
"089",2006,"03",34.18,1.97
"089",2006,"04",52.74,3.14
"089",2006,"05",60.78,0.28
"089",2006,"06",70.45,3.1
"089",2006,"07",77.7,0.9
"089",2006,"08",72.19,3.65
"089",2006,"09",58.23,4.34
"089",2006,"10",46.81,0.75
"089",2006,"11",35.8,0.38
"089",2006,"12",28.99,2.41
"089",2007,"01",20.64,0.48
"089",2007,"02",19.33,1.67
"089",2007,"03",43.25,2.65
"089",2007,"04",45.25,4.6
"089",2007,"05",62.24,4.98
"089",2007,"06",69.3,3.85
"089",2007,"07",75.83,1.07
"089",2007,"08",73.9,5.36
"089",2007,"09",63.75,1.53
"089",2007,"10",52.56,4.44
"089",2007,"11",38.23,0.02
"089",2007,"12",21.7,1.47
"089",2008,"01",20.1,0.37
"089",2008,"02",22.6,0.55
"089",2008,"03",35.64,0.69
"089",2008,"04",43.18,2.39
"089",2008,"05",54.99,6.73
"089",2008,"06",67.12,3.45
"089",2008,"07",74.23,3.27
"089",2008,"08",71.11,2.93
"089",2008,"09",62.38,2.53
"089",2008,"10",49.46,5.24
"089",2008,"11",36.75,0.75
"089",2008,"12",18.28,0.68
"089",2009,"01",21.56,0.41
"089",2009,"02",29.89,0.65
"089",2009,"03",34.72,0.92
"089",2009,"04",44.92,1.8
"089",2009,"05",57.78,2.25
"089",2009,"06",66.33,4.53
"089",2009,"07",69.3,2.36
"089",2009,"08",68.97,5.44
"089",2009,"09",61.93,1.24
"089",2009,"10",42.1,4.76
"089",2009,"11",41.13,0
"089",2009,"12",17.37,1.17
"089",2010,"01",18.48,0.46
"089",2010,"02",18.82,0.66
"089",2010,"03",39,1.66
"089",2010,"04",52.29,2.41
"089",2010,"05",56.55,3.53
"089",2010,"06",68.83,9.26
"089",2010,"07",74.34,4.42
"089",2010,"08",74.7,2.85
"089",2010,"09",61.84,3.15
"089",2010,"10",53.2,2.01
"089",2010,"11",35.87,0.42
"089",2010,"12",22.41,0.53
"089",2011,"01",16,1.26
"089",2011,"02",23.11,0.98
"089",2011,"03",33.33,1.07
"089",2011,"04",46.26,2.92
"089",2011,"05",56.19,5.19
"089",2011,"06",67.42,5.54
"089",2011,"07",77.97,3.54
"089",2011,"08",72.75,4.51
"089",2011,"09",59.72,0.68
"089",2011,"10",52.93,2.18
"089",2011,"11",37.76,0.2
"089",2011,"12",28.63,0.27
"089",2012,"01",29.48,0.11
"089",2012,"02",28.36,1.57
"089",2012,"03",49.96,0.39
"089",2012,"04",52.9,4.4
"089",2012,"05",60.66,2.57
"089",2012,"06",72.1,1.36
"089",2012,"07",81.09,1.04
"089",2012,"08",72.84,1.37
"089",2012,"09",64,0.28
"089",2012,"10",47.64,0.39
"089",2012,"11",36.91,0.24
"089",2012,"12",25.97,0.41
"089",2013,"01",25.34,0.22
"089",2013,"02",26.8,1.02
"089",2013,"03",31.14,1.11
"089",2013,"04",40.93,2.88
"089",2013,"05",57.76,6.21
"089",2013,"06",66.99,2.81
"089",2013,"07",72.45,1.78
"089",2013,"08",72.97,5.51
"089",2013,"09",67.69,1.94
"089",2013,"10",48.38,3.01
"089",2013,"11",34.5,0.52
"089",2013,"12",18.99,0.3
"089",2014,"01",22.21,0.07
"089",2014,"02",19.04,0.27
"089",2014,"03",32.02,0.73
"089",2014,"04",47.62,1.43
"089",2014,"05",57.22,0.95
"089",2014,"06",67.98,6.8
"089",2014,"07",69.85,2.46
"089",2014,"08",70.74,5.48
"089",2014,"09",62.51,1.86
"089",2014,"10",51.96,0.79
"089",2014,"11",29.61,0.35
"089",2014,"12",26.11,1.23
"089",2015,"01",24.93,0.25
"089",2015,"02",22.87,0.42
"089",2015,"03",40.91,0.11
"089",2015,"04",50.02,1.56
"089",2015,"05",56.59,3.7
"089",2015,"06",68.97,4.58
"089",2015,"07",73.35,4.36
"089",2015,"08",70.12,3.41
"089",2015,"09",68.05,3.69
"089",2015,"10",53.74,1.48
"089",2015,"11",39.92,2.48
"089",2015,"12",28.09,0.98
