district_year,location,year,POP,fips
South Carolina-Lancaster:2019,South Carolina-Lancaster,2019,98012,45057
South Carolina-Laurens:2000,South Carolina-Laurens,2000,69428,45059
South Carolina-Laurens:2001,South Carolina-Laurens,2001,69407,45059
South Carolina-Laurens:2002,South Carolina-Laurens,2002,68841,45059
South Carolina-Laurens:2003,South Carolina-Laurens,2003,68468,45059
South Carolina-Laurens:2004,South Carolina-Laurens,2004,67784,45059
South Carolina-Laurens:2005,South Carolina-Laurens,2005,67629,45059
South Carolina-Laurens:2006,South Carolina-Laurens,2006,67388,45059
South Carolina-Laurens:2007,South Carolina-Laurens,2007,67172,45059
South Carolina-Laurens:2008,South Carolina-Laurens,2008,67173,45059
South Carolina-Laurens:2009,South Carolina-Laurens,2009,66897,45059
South Carolina-Laurens:2010,South Carolina-Laurens,2010,66505,45059
South Carolina-Laurens:2011,South Carolina-Laurens,2011,66446,45059
South Carolina-Laurens:2012,South Carolina-Laurens,2012,66214,45059
South Carolina-Laurens:2013,South Carolina-Laurens,2013,66149,45059
South Carolina-Laurens:2014,South Carolina-Laurens,2014,66464,45059
South Carolina-Laurens:2015,South Carolina-Laurens,2015,66421,45059
South Carolina-Laurens:2016,South Carolina-Laurens,2016,66603,45059
South Carolina-Laurens:2017,South Carolina-Laurens,2017,66822,45059
South Carolina-Laurens:2018,South Carolina-Laurens,2018,66890,45059
South Carolina-Laurens:2019,South Carolina-Laurens,2019,67493,45059
South Carolina-Lee:2000,South Carolina-Lee,2000,20088,45061
South Carolina-Lee:2001,South Carolina-Lee,2001,19957,45061
South Carolina-Lee:2002,South Carolina-Lee,2002,19970,45061
South Carolina-Lee:2003,South Carolina-Lee,2003,20005,45061
South Carolina-Lee:2004,South Carolina-Lee,2004,20157,45061
South Carolina-Lee:2005,South Carolina-Lee,2005,20079,45061
South Carolina-Lee:2006,South Carolina-Lee,2006,20001,45061
South Carolina-Lee:2007,South Carolina-Lee,2007,19836,45061
South Carolina-Lee:2008,South Carolina-Lee,2008,19697,45061
South Carolina-Lee:2009,South Carolina-Lee,2009,19352,45061
South Carolina-Lee:2010,South Carolina-Lee,2010,19222,45061
South Carolina-Lee:2011,South Carolina-Lee,2011,18887,45061
South Carolina-Lee:2012,South Carolina-Lee,2012,18632,45061
South Carolina-Lee:2013,South Carolina-Lee,2013,18381,45061
South Carolina-Lee:2014,South Carolina-Lee,2014,18337,45061
South Carolina-Lee:2015,South Carolina-Lee,2015,17809,45061
South Carolina-Lee:2016,South Carolina-Lee,2016,17506,45061
South Carolina-Lee:2017,South Carolina-Lee,2017,17388,45061
South Carolina-Lee:2018,South Carolina-Lee,2018,17294,45061
South Carolina-Lee:2019,South Carolina-Lee,2019,16828,45061
South Carolina-Lexington:2000,South Carolina-Lexington,2000,216873,45063
South Carolina-Lexington:2001,South Carolina-Lexington,2001,220099,45063
South Carolina-Lexington:2002,South Carolina-Lexington,2002,222761,45063
South Carolina-Lexington:2003,South Carolina-Lexington,2003,226887,45063
South Carolina-Lexington:2004,South Carolina-Lexington,2004,230832,45063
South Carolina-Lexington:2005,South Carolina-Lexington,2005,235176,45063
South Carolina-Lexington:2006,South Carolina-Lexington,2006,241219,45063
South Carolina-Lexington:2007,South Carolina-Lexington,2007,246461,45063
South Carolina-Lexington:2008,South Carolina-Lexington,2008,252747,45063
South Carolina-Lexington:2009,South Carolina-Lexington,2009,258983,45063
South Carolina-Lexington:2010,South Carolina-Lexington,2010,263357,45063
South Carolina-Lexington:2011,South Carolina-Lexington,2011,266362,45063
South Carolina-Lexington:2012,South Carolina-Lexington,2012,269787,45063
South Carolina-Lexington:2013,South Carolina-Lexington,2013,273248,45063
South Carolina-Lexington:2014,South Carolina-Lexington,2014,277423,45063
South Carolina-Lexington:2015,South Carolina-Lexington,2015,281675,45063
South Carolina-Lexington:2016,South Carolina-Lexington,2016,286277,45063
South Carolina-Lexington:2017,South Carolina-Lexington,2017,290338,45063
South Carolina-Lexington:2018,South Carolina-Lexington,2018,294350,45063
South Carolina-Lexington:2019,South Carolina-Lexington,2019,298750,45063
South Carolina-McCormick:2000,South Carolina-McCormick,2000,9957,45065
South Carolina-McCormick:2001,South Carolina-McCormick,2001,10095,45065
South Carolina-McCormick:2002,South Carolina-McCormick,2002,10110,45065
South Carolina-McCormick:2003,South Carolina-McCormick,2003,10167,45065
South Carolina-McCormick:2004,South Carolina-McCormick,2004,9982,45065
South Carolina-McCormick:2005,South Carolina-McCormick,2005,10049,45065
South Carolina-McCormick:2006,South Carolina-McCormick,2006,10166,45065
South Carolina-McCormick:2007,South Carolina-McCormick,2007,10162,45065
South Carolina-McCormick:2008,South Carolina-McCormick,2008,10224,45065
South Carolina-McCormick:2009,South Carolina-McCormick,2009,10235,45065
South Carolina-McCormick:2010,South Carolina-McCormick,2010,10209,45065
South Carolina-McCormick:2011,South Carolina-McCormick,2011,10013,45065
South Carolina-McCormick:2012,South Carolina-McCormick,2012,9921,45065
South Carolina-McCormick:2013,South Carolina-McCormick,2013,9873,45065
South Carolina-McCormick:2014,South Carolina-McCormick,2014,9805,45065
South Carolina-McCormick:2015,South Carolina-McCormick,2015,9656,45065
South Carolina-McCormick:2016,South Carolina-McCormick,2016,9572,45065
South Carolina-McCormick:2017,South Carolina-McCormick,2017,9554,45065
South Carolina-McCormick:2018,South Carolina-McCormick,2018,9408,45065
South Carolina-McCormick:2019,South Carolina-McCormick,2019,9463,45065
South Carolina-Marion:2000,South Carolina-Marion,2000,35463,45067
South Carolina-Marion:2001,South Carolina-Marion,2001,35119,45067
South Carolina-Marion:2002,South Carolina-Marion,2002,34786,45067
South Carolina-Marion:2003,South Carolina-Marion,2003,34690,45067
South Carolina-Marion:2004,South Carolina-Marion,2004,34577,45067
South Carolina-Marion:2005,South Carolina-Marion,2005,34334,45067
South Carolina-Marion:2006,South Carolina-Marion,2006,33994,45067
South Carolina-Marion:2007,South Carolina-Marion,2007,33842,45067
South Carolina-Marion:2008,South Carolina-Marion,2008,33724,45067
South Carolina-Marion:2009,South Carolina-Marion,2009,33277,45067
South Carolina-Marion:2010,South Carolina-Marion,2010,32956,45067
South Carolina-Marion:2011,South Carolina-Marion,2011,32780,45067
South Carolina-Marion:2012,South Carolina-Marion,2012,32408,45067
South Carolina-Marion:2013,South Carolina-Marion,2013,32082,45067
South Carolina-Marion:2014,South Carolina-Marion,2014,31952,45067
South Carolina-Marion:2015,South Carolina-Marion,2015,31770,45067
South Carolina-Marion:2016,South Carolina-Marion,2016,31760,45067
South Carolina-Marion:2017,South Carolina-Marion,2017,31295,45067
South Carolina-Marion:2018,South Carolina-Marion,2018,31056,45067
South Carolina-Marion:2019,South Carolina-Marion,2019,30657,45067
South Carolina-Marlboro:2000,South Carolina-Marlboro,2000,28800,45069
South Carolina-Marlboro:2001,South Carolina-Marlboro,2001,28606,45069
South Carolina-Marlboro:2002,South Carolina-Marlboro,2002,28599,45069
South Carolina-Marlboro:2003,South Carolina-Marlboro,2003,28485,45069
South Carolina-Marlboro:2004,South Carolina-Marlboro,2004,28351,45069
South Carolina-Marlboro:2005,South Carolina-Marlboro,2005,27918,45069
South Carolina-Marlboro:2006,South Carolina-Marlboro,2006,29199,45069
South Carolina-Marlboro:2007,South Carolina-Marlboro,2007,29221,45069
South Carolina-Marlboro:2008,South Carolina-Marlboro,2008,29079,45069
South Carolina-Marlboro:2009,South Carolina-Marlboro,2009,29189,45069
South Carolina-Marlboro:2010,South Carolina-Marlboro,2010,28917,45069
South Carolina-Marlboro:2011,South Carolina-Marlboro,2011,28585,45069
South Carolina-Marlboro:2012,South Carolina-Marlboro,2012,28259,45069
South Carolina-Marlboro:2013,South Carolina-Marlboro,2013,28060,45069
South Carolina-Marlboro:2014,South Carolina-Marlboro,2014,28037,45069
South Carolina-Marlboro:2015,South Carolina-Marlboro,2015,27585,45069
South Carolina-Marlboro:2016,South Carolina-Marlboro,2016,26979,45069
South Carolina-Marlboro:2017,South Carolina-Marlboro,2017,26691,45069
South Carolina-Marlboro:2018,South Carolina-Marlboro,2018,26392,45069
South Carolina-Marlboro:2019,South Carolina-Marlboro,2019,26118,45069
South Carolina-Newberry:2000,South Carolina-Newberry,2000,35958,45071
South Carolina-Newberry:2001,South Carolina-Newberry,2001,36053,45071
South Carolina-Newberry:2002,South Carolina-Newberry,2002,36244,45071
South Carolina-Newberry:2003,South Carolina-Newberry,2003,36226,45071
South Carolina-Newberry:2004,South Carolina-Newberry,2004,36312,45071
South Carolina-Newberry:2005,South Carolina-Newberry,2005,36399,45071
South Carolina-Newberry:2006,South Carolina-Newberry,2006,36746,45071
South Carolina-Newberry:2007,South Carolina-Newberry,2007,37061,45071
South Carolina-Newberry:2008,South Carolina-Newberry,2008,37192,45071
South Carolina-Newberry:2009,South Carolina-Newberry,2009,37413,45071
South Carolina-Newberry:2010,South Carolina-Newberry,2010,37609,45071
South Carolina-Newberry:2011,South Carolina-Newberry,2011,37502,45071
South Carolina-Newberry:2012,South Carolina-Newberry,2012,37531,45071
South Carolina-Newberry:2013,South Carolina-Newberry,2013,37461,45071
South Carolina-Newberry:2014,South Carolina-Newberry,2014,37660,45071
South Carolina-Newberry:2015,South Carolina-Newberry,2015,37772,45071
South Carolina-Newberry:2016,South Carolina-Newberry,2016,37934,45071
South Carolina-Newberry:2017,South Carolina-Newberry,2017,38381,45071
South Carolina-Newberry:2018,South Carolina-Newberry,2018,38443,45071
South Carolina-Newberry:2019,South Carolina-Newberry,2019,38440,45071
South Carolina-Oconee:2000,South Carolina-Oconee,2000,66434,45073
South Carolina-Oconee:2001,South Carolina-Oconee,2001,67170,45073
South Carolina-Oconee:2002,South Carolina-Oconee,2002,68194,45073
South Carolina-Oconee:2003,South Carolina-Oconee,2003,68900,45073
South Carolina-Oconee:2004,South Carolina-Oconee,2004,69615,45073
South Carolina-Oconee:2005,South Carolina-Oconee,2005,70581,45073
South Carolina-Oconee:2006,South Carolina-Oconee,2006,71490,45073
South Carolina-Oconee:2007,South Carolina-Oconee,2007,72407,45073
South Carolina-Oconee:2008,South Carolina-Oconee,2008,73089,45073
South Carolina-Oconee:2009,South Carolina-Oconee,2009,73829,45073
South Carolina-Oconee:2010,South Carolina-Oconee,2010,74348,45073
South Carolina-Oconee:2011,South Carolina-Oconee,2011,74252,45073
South Carolina-Oconee:2012,South Carolina-Oconee,2012,74551,45073
South Carolina-Oconee:2013,South Carolina-Oconee,2013,74937,45073
South Carolina-Oconee:2014,South Carolina-Oconee,2014,75219,45073
South Carolina-Oconee:2015,South Carolina-Oconee,2015,75863,45073
South Carolina-Oconee:2016,South Carolina-Oconee,2016,76535,45073
South Carolina-Oconee:2017,South Carolina-Oconee,2017,77388,45073
South Carolina-Oconee:2018,South Carolina-Oconee,2018,78307,45073
South Carolina-Oconee:2019,South Carolina-Oconee,2019,79546,45073
South Carolina-Orangeburg:2000,South Carolina-Orangeburg,2000,91524,45075
South Carolina-Orangeburg:2001,South Carolina-Orangeburg,2001,91536,45075
South Carolina-Orangeburg:2002,South Carolina-Orangeburg,2002,91676,45075
South Carolina-Orangeburg:2003,South Carolina-Orangeburg,2003,91788,45075
South Carolina-Orangeburg:2004,South Carolina-Orangeburg,2004,91691,45075
South Carolina-Orangeburg:2005,South Carolina-Orangeburg,2005,92197,45075
South Carolina-Orangeburg:2006,South Carolina-Orangeburg,2006,91761,45075
South Carolina-Orangeburg:2007,South Carolina-Orangeburg,2007,92626,45075
South Carolina-Orangeburg:2008,South Carolina-Orangeburg,2008,92886,45075
South Carolina-Orangeburg:2009,South Carolina-Orangeburg,2009,92755,45075
South Carolina-Orangeburg:2010,South Carolina-Orangeburg,2010,92321,45075
South Carolina-Orangeburg:2011,South Carolina-Orangeburg,2011,91697,45075
South Carolina-Orangeburg:2012,South Carolina-Orangeburg,2012,91461,45075
South Carolina-Orangeburg:2013,South Carolina-Orangeburg,2013,90673,45075
South Carolina-Orangeburg:2014,South Carolina-Orangeburg,2014,90049,45075
South Carolina-Orangeburg:2015,South Carolina-Orangeburg,2015,89159,45075
South Carolina-Orangeburg:2016,South Carolina-Orangeburg,2016,88419,45075
South Carolina-Orangeburg:2017,South Carolina-Orangeburg,2017,87671,45075
South Carolina-Orangeburg:2018,South Carolina-Orangeburg,2018,87013,45075
South Carolina-Orangeburg:2019,South Carolina-Orangeburg,2019,86175,45075
South Carolina-Pickens:2000,South Carolina-Pickens,2000,111062,45077
South Carolina-Pickens:2001,South Carolina-Pickens,2001,111600,45077
South Carolina-Pickens:2002,South Carolina-Pickens,2002,111806,45077
South Carolina-Pickens:2003,South Carolina-Pickens,2003,112704,45077
South Carolina-Pickens:2004,South Carolina-Pickens,2004,113554,45077
South Carolina-Pickens:2005,South Carolina-Pickens,2005,114344,45077
South Carolina-Pickens:2006,South Carolina-Pickens,2006,115570,45077
South Carolina-Pickens:2007,South Carolina-Pickens,2007,116815,45077
South Carolina-Pickens:2008,South Carolina-Pickens,2008,118330,45077
South Carolina-Pickens:2009,South Carolina-Pickens,2009,119183,45077
South Carolina-Pickens:2010,South Carolina-Pickens,2010,119337,45077
South Carolina-Pickens:2011,South Carolina-Pickens,2011,119698,45077
South Carolina-Pickens:2012,South Carolina-Pickens,2012,119807,45077
South Carolina-Pickens:2013,South Carolina-Pickens,2013,119249,45077
South Carolina-Pickens:2014,South Carolina-Pickens,2014,120543,45077
South Carolina-Pickens:2015,South Carolina-Pickens,2015,121500,45077
South Carolina-Pickens:2016,South Carolina-Pickens,2016,123020,45077
South Carolina-Pickens:2017,South Carolina-Pickens,2017,123518,45077
South Carolina-Pickens:2018,South Carolina-Pickens,2018,125225,45077
South Carolina-Pickens:2019,South Carolina-Pickens,2019,126884,45077
South Carolina-Richland:2000,South Carolina-Richland,2000,321981,45079
South Carolina-Richland:2001,South Carolina-Richland,2001,327446,45079
South Carolina-Richland:2002,South Carolina-Richland,2002,331285,45079
South Carolina-Richland:2003,South Carolina-Richland,2003,336273,45079
South Carolina-Richland:2004,South Carolina-Richland,2004,345750,45079
South Carolina-Richland:2005,South Carolina-Richland,2005,349003,45079
South Carolina-Richland:2006,South Carolina-Richland,2006,357096,45079
South Carolina-Richland:2007,South Carolina-Richland,2007,366111,45079
South Carolina-Richland:2008,South Carolina-Richland,2008,373789,45079
South Carolina-Richland:2009,South Carolina-Richland,2009,380245,45079
South Carolina-Richland:2010,South Carolina-Richland,2010,385735,45079
South Carolina-Richland:2011,South Carolina-Richland,2011,389233,45079
South Carolina-Richland:2012,South Carolina-Richland,2012,393029,45079
South Carolina-Richland:2013,South Carolina-Richland,2013,396757,45079
South Carolina-Richland:2014,South Carolina-Richland,2014,400335,45079
South Carolina-Richland:2015,South Carolina-Richland,2015,406008,45079
South Carolina-Richland:2016,South Carolina-Richland,2016,409014,45079
South Carolina-Richland:2017,South Carolina-Richland,2017,411800,45079
South Carolina-Richland:2018,South Carolina-Richland,2018,414202,45079
South Carolina-Richland:2019,South Carolina-Richland,2019,415759,45079
South Carolina-Saluda:2000,South Carolina-Saluda,2000,19191,45081
South Carolina-Saluda:2001,South Carolina-Saluda,2001,19191,45081
South Carolina-Saluda:2002,South Carolina-Saluda,2002,19180,45081
South Carolina-Saluda:2003,South Carolina-Saluda,2003,19096,45081
South Carolina-Saluda:2004,South Carolina-Saluda,2004,18904,45081
South Carolina-Saluda:2005,South Carolina-Saluda,2005,19131,45081
South Carolina-Saluda:2006,South Carolina-Saluda,2006,19310,45081
South Carolina-Saluda:2007,South Carolina-Saluda,2007,19417,45081
South Carolina-Saluda:2008,South Carolina-Saluda,2008,19503,45081
South Carolina-Saluda:2009,South Carolina-Saluda,2009,19677,45081
South Carolina-Saluda:2010,South Carolina-Saluda,2010,19907,45081
South Carolina-Saluda:2011,South Carolina-Saluda,2011,19803,45081
South Carolina-Saluda:2012,South Carolina-Saluda,2012,19866,45081
South Carolina-Saluda:2013,South Carolina-Saluda,2013,20062,45081
South Carolina-Saluda:2014,South Carolina-Saluda,2014,20071,45081
South Carolina-Saluda:2015,South Carolina-Saluda,2015,20159,45081
South Carolina-Saluda:2016,South Carolina-Saluda,2016,20187,45081
South Carolina-Saluda:2017,South Carolina-Saluda,2017,20299,45081
South Carolina-Saluda:2018,South Carolina-Saluda,2018,20397,45081
